text,processed_text,created,screenName,id
"RT @aeberman12: ""A major value transfer is underway between oilfield service companies &amp; E&amp;P entities."" 
--James West, Evercore ISI,
https:…",rt aeberman major value transfer underway oilfield service company amp eampp entity james west evercore isi,2019-07-02T21:50:55Z,MyEnergyOfficer,1146174439647776771
"RT @ArgusMedia: Story update: https://t.co/PokXbyrupO

#ArgusOil #Opec #crudeoil",rt argusmedia story update argusoil opec crudeoil,2019-07-02T21:47:56Z,chris1argus,1146173685507731456
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,rt plattsshipping phillips oil port corpus christi aim load vlccs month shipping crudeoil export vlcc meghang,2019-07-02T21:40:07Z,meghangordon,1146171718265974784
"😉😎👍 #CRUDE #OIL""Reversal Points in TIME"" forecast #USOIL #UKOIL #FRACTALS #FIBONACCI #TRADINGPATTERNS #OOTT… https://t.co/DZZwBOrydW",crude oilreversal point time forecast usoil ukoil fractal fibonacci tradingpatterns oott,2019-07-02T21:39:30Z,DaedalusReport,1146171564615974915
RT @forexoilfort: Nigeria's Aiteo Eastern to Spend $5B to Boost Output https://t.co/25NFmO87DZ | #oil #crudeoil #brentoil #forex #fx #tradi…,rt forexoilfort nigeria aiteo eastern spend b boost output oil crudeoil brentoil forex fx tradi,2019-07-02T21:38:32Z,enhelix,1146171320201338887
"https://t.co/bbMwWGNgUD

ANALYSIS: Oil traders yawn at triumphal #OPEC, ministers say trust the process | #crudeoil… https://t.co/aeQiP5dOXd",analysis oil trader yawn triumphal opec minister say trust process crudeoil,2019-07-02T21:35:13Z,SpiroSpianada,1146170486654734336
"ANALYSIS: Oil traders yawn at triumphal #OPEC, ministers say trust the process | #crudeoil | @HermsTheWord +… https://t.co/aDtOUoi7HE",analysis oil trader yawn triumphal opec minister say trust process crudeoil hermstheword,2019-07-02T21:33:10Z,PlattsOil,1146169970092630016
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,rt plattsshipping phillips oil port corpus christi aim load vlccs month shipping crudeoil export vlcc meghang,2019-07-02T21:29:10Z,jcbn48,1146168962121646082
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,rt plattsshipping phillips oil port corpus christi aim load vlccs month shipping crudeoil export vlcc meghang,2019-07-02T21:22:23Z,ilta_terminals,1146167257527214080
"https://t.co/37rwMeesew

Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping… https://t.co/kvyRo07YbT",phillips oil port corpus christi aim load vlccs month shipping,2019-07-02T21:20:33Z,SpiroSpianada,1146166793666535430
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,rt plattsshipping phillips oil port corpus christi aim load vlccs month shipping crudeoil export vlcc meghang,2019-07-02T21:20:14Z,PlattsOil,1146166716176535552
Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC |… https://t.co/yLXLHInMxg,phillips oil port corpus christi aim load vlccs month shipping crudeoil export vlcc,2019-07-02T21:19:58Z,plattsshipping,1146166649160196097
"RT @ArgusMedia: Story update: https://t.co/PokXbyrupO

#ArgusOil #Opec #crudeoil",rt argusmedia story update argusoil opec crudeoil,2019-07-02T21:18:26Z,RMIordache,1146166261484859392
"https://t.co/YEsygFU8j6

Profit-taking and demand growth concerns send #crudeoil sharply lower | #Brent #WTI… https://t.co/izqSOs1qae",profittaking demand growth concern send crudeoil sharply lower brent wti,2019-07-02T21:15:50Z,SpiroSpianada,1146165610746916866
"Diversify your portfolio, by trading #CrudeOil #Futures with #PaperBarrels, America's #1 Ranked Trading System, up… https://t.co/MY6e1Y372Z",diversify portfolio trading crudeoil future paperbarrels america ranked trading system,2019-07-02T21:14:01Z,ClockworkAlerts,1146165149490982913
Profit-taking and demand growth concerns send #crudeoil sharply lower | #Brent #WTI #tariffs |… https://t.co/wzkPrRpYqI,profittaking demand growth concern send crudeoil sharply lower brent wti tariff,2019-07-02T21:11:59Z,PlattsOil,1146164638687649793
"RT @baryal111: #EIA Expectations:
Crude:      -1.9 Mb
Gasoline:  -0.9 Mb
Distillates:+1.2 Mb
Cushing:  +0.4 Mb 

#OOTT #Oil #energy #Brent…",rt baryal eia expectation crude mb gasoline mb distillate mb cushing mb oott oil energy brent,2019-07-02T20:54:54Z,MaxCrandale,1146160341933527042
"#EIA Expectations:
Crude:      -1.9 Mb
Gasoline:  -0.9 Mb
Distillates:+1.2 Mb
Cushing:  +0.4 Mb 

#OOTT #Oil… https://t.co/L1rDGp9wUg",eia expectation crude mb gasoline mb distillate mb cushing mb oott oil,2019-07-02T20:50:43Z,baryal111,1146159287896543233
"Api Inventories report:
Crude: -5.0M 
Cushing: +882K
Gasoline: -387K
Distillates: -1.7M
The market didn't react to… https://t.co/WDU3KEH2PL",api inventory report crude cushing k gasoline k distillate market didnt react,2019-07-02T20:49:28Z,Rudolf79573292,1146158974946992130
Crude Oil is starting to trade well over the last 3 weeks as the range expansion is picking up. Note the Threes Sto… https://t.co/YSTgvVO5b0,crude oil starting trade well last week range expansion picking note three sto,2019-07-02T20:49:22Z,NOBStrades,1146158946169892870
"RT @baryal111: @GeorgeBermes #API
Crude:       -5.0 Mb
Gasoline: -0.387 Mb
Distillate:    -1.7 Mb
Cushing: +0.882 Mb

#OOTT #Oil #energy #B…",rt baryal georgebermes api crude mb gasoline mb distillate mb cushing mb oott oil energy b,2019-07-02T20:43:36Z,GeorgeBermes,1146157498778488832
"@GeorgeBermes #API
Crude:       -5.0 Mb
Gasoline: -0.387 Mb
Distillate:    -1.7 Mb
Cushing: +0.882 Mb

#OOTT #Oil… https://t.co/clbbnkvYzm",georgebermes api crude mb gasoline mb distillate mb cushing mb oott oil,2019-07-02T20:39:48Z,baryal111,1146156539528564736
"#Trump has set aside: #China, NK, Mexico. #USA is now free to focus its full attention on #Iran. Ive been preaching… https://t.co/IAQS2k5tm0",trump set aside china nk mexico usa free focus full attention iran ive preaching,2019-07-02T20:38:39Z,ChronosCap,1146156250469560320
HO vs RB Crack Spread Futures Curves.  #OOTT #Crudeoil https://t.co/PGSUiYrjBf,ho v rb crack spread future curve oott crudeoil,2019-07-02T20:24:22Z,BrynneKKelly,1146152657528283136
Nigeria's Aiteo Eastern to Spend $5B to Boost Output https://t.co/25NFmO87DZ | #oil #crudeoil #brentoil #forex #fx… https://t.co/ZffOZMPvMA,nigeria aiteo eastern spend b boost output oil crudeoil brentoil forex fx,2019-07-02T20:20:26Z,forexoilfort,1146151667248914432
RT @aeberman12: Gulf Coast (PADD 3) comparative inventory decreased -4.8 mmb week ending June 21 but remains +10.7 mmb more than the 5-year…,rt aeberman gulf coast padd comparative inventory decreased mmb week ending june remains mmb year,2019-07-02T19:53:01Z,ValerdonS,1146144767845294086
RT @aeberman12: Gulf Coast (PADD 3) comparative inventory decreased -4.8 mmb week ending June 21 but remains +10.7 mmb more than the 5-year…,rt aeberman gulf coast padd comparative inventory decreased mmb week ending june remains mmb year,2019-07-02T19:44:53Z,Nzz9rG5kFC,1146142718873067520
Gulf Coast (PADD 3) comparative inventory decreased -4.8 mmb week ending June 21 but remains +10.7 mmb more than th… https://t.co/IB3AQjcMF0,gulf coast padd comparative inventory decreased mmb week ending june remains mmb th,2019-07-02T19:44:41Z,aeberman12,1146142668688416773
#Crudeoil PRIOR year EIA Inventory Changes for This Week: https://t.co/dPsOErtkvv,crudeoil prior year eia inventory change week,2019-07-02T19:35:44Z,BrynneKKelly,1146140418452676608
"RT @aeberman12: U.S. #2 heating oil (distillate) net long positions are massively depressed.
Normalized net long positions moved up week en…",rt aeberman u heating oil distillate net long position massively depressed normalized net long position moved week en,2019-07-02T19:32:05Z,Nzz9rG5kFC,1146139497081368577
"RT @aeberman12: U.S. Gulf Coast 3:2:1 crack spread fell -$0.84 from 17.37 to $16.53 July 1
as LLS crude price increased +$0.56 from $62.82…",rt aeberman u gulf coast crack spread fell july lls crude price increased,2019-07-02T19:31:13Z,Nzz9rG5kFC,1146139281292849152
"Story update: https://t.co/PokXbyrupO

#ArgusOil #Opec #crudeoil",story update argusoil opec crudeoil,2019-07-02T19:31:12Z,ArgusMedia,1146139274955370497
RT @BakerInstitute: .@fmonaldi says new #Venezuelan oil traders remind him of those who helped the regime in a 2002-03 oil strike. “These t…,rt bakerinstitute fmonaldi say new venezuelan oil trader remind helped regime oil strike,2019-07-02T19:30:10Z,pocaterra_ramon,1146139018406612993
"RT @macrohedged: ""#WTI At The Money (ATM) straddle run after the first hour of the Tuesday US session: https://t.co/x03P1txH0m
 
 #CL_F #Cr…",rt macrohedged wti money atm straddle run first hour tuesday u session clf cr,2019-07-02T19:26:02Z,Normaltrip,1146137976528867329
Looks like we were onto something with yesterday’s bearish #crudeoil view - https://t.co/IZ1KsJ68zD #OOTT,look like onto something yesterday bearish crudeoil view oott,2019-07-02T19:24:06Z,IlyaSpivak,1146137491436556288
RT @PlattsOil: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t…,rt plattsoil first delivered wti midland crudeoil cargo trade spglobalplatts assessment process,2019-07-02T19:11:56Z,HMSJeffBair,1146134426352586754
"#Crudeoil is expected to trade at 58.07 USD/BBL by the end of this quarter,  according to Trading Economics global… https://t.co/IUhimGH1Ne",crudeoil expected trade usdbbl end quarter according trading economics global,2019-07-02T19:09:44Z,Afshin_101,1146133873404928001
"https://t.co/aaYT7QkejE

First delivered WTI Midland #crudeoil cargo trades in SPGlobalPlatts assessment process |… https://t.co/uIE2xbuWxL",first delivered wti midland crudeoil cargo trade spglobalplatts assessment process,2019-07-02T19:08:18Z,SpiroSpianada,1146133514854772739
RT @PlattsOil: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t…,rt plattsoil first delivered wti midland crudeoil cargo trade spglobalplatts assessment process,2019-07-02T19:07:31Z,plattsshipping,1146133318091649030
First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t.co/2ozNZwTzp7,first delivered wti midland crudeoil cargo trade spglobalplatts assessment process,2019-07-02T19:06:16Z,PlattsOil,1146133000947675136
RT @PipelineandGas: Flint Hills Resources is considering new options for its crude export terminal in Texas. #oil #crudeoil #PGJOnline #mid…,rt pipelineandgas flint hill resource considering new option crude export terminal texas oil crudeoil pgjonline mid,2019-07-02T19:02:01Z,twopdhart,1146131934021660673
Flint Hills Resources is considering new options for its crude export terminal in Texas. #oil #crudeoil #PGJOnline… https://t.co/gdixfzNgQS,flint hill resource considering new option crude export terminal texas oil crudeoil pgjonline,2019-07-02T19:00:00Z,PipelineandGas,1146131424614989825
"RT @BrynneKKelly: #Crudeoil #OOTT  Big Flat Price moves, Small Spread moves....wow https://t.co/wQq4koP1Au",rt brynnekkelly crudeoil oott big flat price move small spread moveswow,2019-07-02T18:58:51Z,carbonreports,1146131135786885122
"Here are the bullish factors pushing crude #oil https://t.co/q4OoxA9BHo  

#TradersEXPO #TradeWiser #Trading #Trade… https://t.co/yHIjsnJP0S",bullish factor pushing crude oil tradersexpo tradewiser trading trade,2019-07-02T18:49:59Z,TradersExpo,1146128903204982789
If prices stay under $57.41 The next target is a downtrending Gann angle at $56.53.then $55.54.and finaly a potenti… https://t.co/b7QB0Xxqd6,price stay next target downtrending gann angle finaly potenti,2019-07-02T18:42:20Z,Rudolf79573292,1146126979646840838
"RT @BrynneKKelly: #Crudeoil #OOTT  Big Flat Price moves, Small Spread moves....wow https://t.co/wQq4koP1Au",rt brynnekkelly crudeoil oott big flat price move small spread moveswow,2019-07-02T18:39:35Z,TeycirTrades,1146126288857509896
"#Crudeoil #OOTT  Big Flat Price moves, Small Spread moves....wow https://t.co/wQq4koP1Au",crudeoil oott big flat price move small spread moveswow,2019-07-02T18:38:22Z,BrynneKKelly,1146125979133386752
"RT @PipelineandGas: According to a source close to the matter, Plains All American could begin line fill on its Cactus II #pipeline within…",rt pipelineandgas according source close matter plain american could begin line fill cactus ii pipeline within,2019-07-02T18:35:47Z,drinkwaterprod,1146125332438605829
"#AlDhafra #Petroleum, #JV between #AbuDhabi Nat. #Oil Co., @AdnocGroup, #Korea Nat. Oil Co., @_KNOC, #GSEnergy, 1 o… https://t.co/J6x3ZJ35pX",aldhafra petroleum jv abudhabi nat oil co adnocgroup korea nat oil co knoc gsenergy,2019-07-02T18:26:40Z,arabiabusiness,1146123035885428738
"#CrudeOil #August series
#Crude can hit 3597
Around 3976 is good to go short for positional(low quantity)
Targets 3… https://t.co/oombLmTmrV",crudeoil august series crude hit around good go short positionallow quantity target,2019-07-02T18:18:44Z,hrtofdmd,1146121041481048064
RT @macrohedged: US Crude Oil front 12 months futures prices with the VWAP's as we go into the US RTH Session on Tuesday: https://t.co/YO8P…,rt macrohedged u crude oil front month future price vwaps go u rth session tuesday,2019-07-02T18:10:01Z,Normaltrip,1146118848090902528
"Watch for volatility at 20:30 GMT with the release of the American Petroleum Institute’s weekly inventories report. #Api ,#Crudeoil",watch volatility gmt release american petroleum institute weekly inventory report api crudeoil,2019-07-02T18:04:58Z,Rudolf79573292,1146117574893166592
"RT @Saurabh86713126: #crudeoil, #crude,#wti, #oil, #opec
Crude oil stop-loss hit at 3987..so sell call from 3987 for target 3754 https://t.…",rt saurabh crudeoil crudewti oil opec crude oil stoploss hit sell call target,2019-07-02T18:01:26Z,mumbai_santa,1146116686032048131
"Get Best Forex Signals
https://t.co/OF9YDXQEk4
Whatsapp/Telegram+1(347)434-9044
#forextrading #ForexTrader… https://t.co/J01YOjeVJO",get best forex signal whatsapptelegram forextrading forextrader,2019-07-02T17:59:18Z,EquidiousSignal,1146116147449753605
"RT @GuardianNigeria: “A nine-month extension is the way to go considering the objective of the declaration, that is why Nigeria supports th…",rt guardiannigeria ninemonth extension way go considering objective declaration nigeria support th,2019-07-02T17:58:55Z,Standadventures,1146116052474040321
"What an exciting, patriotic initiative by KOGA member, @CountryMark!  For more than a decade, CountryMark has suppo… https://t.co/0nvRXFP0il",exciting patriotic initiative koga member countrymark decade countrymark suppo,2019-07-02T17:46:35Z,kyoilgas,1146112949087539201
$WTI is attempting to break below 56.70 support and the 200 SMA. A break below the level could open the door to mor… https://t.co/ITfhfq8NuP,wti attempting break support sma break level could open door mor,2019-07-02T17:41:56Z,Teuwie,1146111780252467201
"“A nine-month extension is the way to go considering the objective of the declaration, that is why Nigeria supports… https://t.co/49smWHfFNd",ninemonth extension way go considering objective declaration nigeria support,2019-07-02T17:38:47Z,GuardianNigeria,1146110984261689344
